Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
WES_trial1_02_20220808,2024-02-27 13:58:54,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/WES_trial1_02_20220808.mov,2132.630,30.0,Pool 4,Open,,,STATE,1326.450,1327.959,1.509,,
WES_trial1_01_20220808,2023-08-28 13:53:47,,/Users/queen_nishika/Downloads/WES_trial1_01_20220808.mov,2206.370,30.0,Pool 3,Open,,,STATE,1326.646,1361.914,35.268,,
WES_trial1_05_20220812,2023-08-18 13:15:40,,/Users/queen_nishika/Downloads/WES_trial1_05_20220812.mov,2197.000,30.0,Pool 5,Hiding,,,STATE,1326.690,1330.693,4.003,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 4,Open,,,STATE,1326.700,1371.694,44.994,,
BR1_trial2_02_20220810,2023-08-31 15:43:26,,/Users/queen_nishika/Downloads/BR1_trial2_02_20220810.mov,2302.170,30.0,Pool 5,Hiding,,,STATE,1326.702,2301.476,974.774,,
BR1_trial3_02_20220810,2023-09-05 11:52:35,,/Users/queen_nishika/Downloads/BR1_trial3_02_20220810.mov,2300.100,30.0,Pool 4,Open,,,STATE,1326.937,1384.937,58.000,,
WES_trial2_02_20220808,2023-09-11 11:46:22,,/Users/queen_nishika/Downloads/WES_trial2_02_20220808.mov,2447.600,30.0,Pool 1,Startle,,,POINT,1327.405,1327.405,NA,,
WES_trial3_01_20220809_NR,2023-08-16 11:38:08,,/Users/queen_nishika/Downloads/WES_trial3_01_20220809.mov,2134.700,30.0,Pool 1,Hiding,,,STATE,1327.433,2134.275,806.842,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 2,Hiding,,,STATE,1327.699,1349.710,22.011,,
WES_trial1_02_20220808,2024-02-27 13:58:54,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/WES_trial1_02_20220808.mov,2132.630,30.0,Pool 2,Hiding,,,STATE,1328.419,1361.445,33.026,,
WES_trial1_03_20220808_NR,2023-08-11 16:00:11,,/Users/queen_nishika/Downloads/WES_trial1_03_20220808.mov,2039.530,30.0,Pool 6,Hiding,,,STATE,1328.638,1402.161,73.523,,
WES_trial1_02_20220808,2024-02-27 13:58:54,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/WES_trial1_02_20220808.mov,2132.630,30.0,Pool 4,Hiding,,,STATE,1329.452,1392.919,63.467,,
BR1_trial3_01_20220810,2023-08-24 15:23:48,,/Users/queen_nishika/Downloads/BR1_trial3_01_20220810.mov,2234.630,30.0,Pool 2,Hiding,,,STATE,1330.197,1423.429,93.232,,
BR1_trial3_01_20220810,2023-08-24 15:23:48,,/Users/queen_nishika/Downloads/BR1_trial3_01_20220810.mov,2234.630,30.0,Pool 3,Open,,,STATE,1330.197,1348.439,18.242,,
WES_trial3_01_20220809_NR,2023-08-16 11:38:08,,/Users/queen_nishika/Downloads/WES_trial3_01_20220809.mov,2134.700,30.0,Pool 3,Hiding,,,STATE,1330.660,1922.672,592.012,,
WES_trial1_01_20220812,2023-08-23 14:53:05,,/Users/queen_nishika/Downloads/Wes_trial1_01_20220812.mov,2272.830,30.0,Pool 1,Open,,,STATE,1330.691,1411.709,81.018,,
WES_trial1_05_20220812,2023-08-18 13:15:40,,/Users/queen_nishika/Downloads/WES_trial1_05_20220812.mov,2197.000,30.0,Pool 5,Open,,,STATE,1330.693,1333.705,3.012,,
BR2_trial2_01_20220810_NR,2023-08-14 14:12:43,,/Users/queen_nishika/Downloads/BR2_trial2_01_20220810.mov,2099.930,30.0,Pool 3,Open,,,STATE,1330.917,1364.691,33.774,,
WES_trial2_01_20220808,2023-08-25 10:49:51,,/Users/queen_nishika/Downloads/WES_trial2_01_20220808.mov,2230.370,30.0,Pool 4,Open,,,STATE,1330.918,1352.754,21.836,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 3,Hiding,,,STATE,1331.187,1352.687,21.500,,
WES_trial2_02_20220812_NR,2023-08-10 09:48:14,,/Users/queen_nishika/Downloads/WES_trial2_02_20220812.mov,2054.300,30.0,Pool 2,Open,,,STATE,1331.190,1344.701,13.511,,
BR_trial2_01_20220808_NR,2023-08-17 14:35:44,,/Users/queen_nishika/Downloads/BR_trial2_01_20220808.mov,2166.000,30.0,Pool 6,Open,,,STATE,1331.195,1394.692,63.497,,
WES_trial1_03_20220808_NR,2023-08-11 16:00:11,,/Users/queen_nishika/Downloads/WES_trial1_03_20220808.mov,2039.530,30.0,Pool 3,Open,,,STATE,1331.405,1357.402,25.997,,
WES_trial1_01_20220812,2023-08-23 14:53:05,,/Users/queen_nishika/Downloads/Wes_trial1_01_20220812.mov,2272.830,30.0,Pool 3,Hiding,,,STATE,1332.171,1437.695,105.524,,
WES_trial1_05_20220812,2023-08-18 13:15:40,,/Users/queen_nishika/Downloads/WES_trial1_05_20220812.mov,2197.000,30.0,Pool 2,Hiding,,,STATE,1332.708,2196.159,863.451,,
BR_trial1_02_20220808,2024-02-13 14:30:42,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial1_02_20220808.mov,2093.970,30.0,Pool 1,Open,,,STATE,1333.108,1345.197,12.089,,
BR2_trial3_02_20220810,2023-09-06 10:04:08,,/Users/queen_nishika/Downloads/BR2_trial3_02_20220810.mov,2310.970,30.0,Pool 2,Open,,,STATE,1333.664,1364.906,31.242,,
WES_trial1_05_20220812,2023-08-18 13:15:40,,/Users/queen_nishika/Downloads/WES_trial1_05_20220812.mov,2197.000,30.0,Pool 5,Hiding,,,STATE,1333.705,2088.190,754.485,,
BR2_trial3_02_20220810,2023-09-06 10:04:08,,/Users/queen_nishika/Downloads/BR2_trial3_02_20220810.mov,2310.970,30.0,Pool 4,Hiding,,,STATE,1333.883,2310.799,976.916,,
BR2_trial3_01_20220810,2023-08-31 09:10:45,,/Users/queen_nishika/Downloads/BR2_trial3_01_20220810.mov,2222.588,30.0,Pool 3,Open,,,STATE,1334.670,1371.700,37.030,,
WES_trial1_03_20220812_NR,2023-08-08 10:29:42,,/Users/queen_nishika/Downloads/WES_trial1_03_20220812.mov,1948.900,30.0,Pool 3,Hiding,,,STATE,1334.943,1354.943,20.000,,
WES_trial2_04_20220812_NR,2023-08-10 11:36:23,,/Users/queen_nishika/Downloads/WES_trial2_04_20220812.mov,2040.856,30.0,Pool 2,Open,,,STATE,1335.687,1362.702,27.015,,
WES_trial3_02_20220809,2023-09-24 18:11:57,,/Users/queen_nishika/Downloads/WES_trial3_02_20220809.mov,2639.270,30.0,Pool 5,Hiding,,,STATE,1335.704,1341.710,6.006,,
WES_trial1_03_20220808_NR,2023-08-11 16:00:11,,/Users/queen_nishika/Downloads/WES_trial1_03_20220808.mov,2039.530,30.0,Pool 2,Hiding,,,STATE,1336.479,1339.904,3.425,,
BR_trial3_02_20220808,2024-02-27 13:51:18,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial3_02_20220808.mov,2207.900,30.0,Pool 4,Hiding,,,STATE,1336.697,1342.677,5.980,,
WES_trial1_04_20220812_NR,2023-08-15 10:48:35,,/Users/queen_nishika/Downloads/WES_trial1_04_20220812.mov,2159.581,30.0,Pool 1,Open,,,STATE,1336.713,1361.667,24.954,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 3,Open,,,STATE,1336.717,1380.703,43.986,,
WES_trial3_02_20220809,2023-09-24 18:11:57,,/Users/queen_nishika/Downloads/WES_trial3_02_20220809.mov,2639.270,30.0,Pool 4,Open,,,STATE,1336.900,1348.146,11.246,,
BR_trial1_01_20220808,2024-02-13 13:51:17,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial1_01_20220808.mov,2188.230,30.0,Pool 2,Hiding,,,STATE,1337.779,1386.852,49.073,,
BR1_trial3_01_20220810,2023-08-24 15:23:48,,/Users/queen_nishika/Downloads/BR1_trial3_01_20220810.mov,2234.630,30.0,Pool 1,Open,,,STATE,1337.909,1346.670,8.761,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 6,Hiding,,,STATE,1338.239,1369.772,31.533,,
WES_trial1_02_20220808,2024-02-27 13:58:54,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/WES_trial1_02_20220808.mov,2132.630,30.0,Pool 5,Open,,,STATE,1339.740,1347.264,7.524,,
WES_trial1_03_20220808_NR,2023-08-11 16:00:11,,/Users/queen_nishika/Downloads/WES_trial1_03_20220808.mov,2039.530,30.0,Pool 2,Open,,,STATE,1339.904,1349.377,9.473,,
WES_trial2_05_20220812,2023-09-23 10:41:23,,/Users/queen_nishika/Downloads/WES_trial2_05_20220812.mov,2565.000,30.0,Pool 1,Hiding,,,STATE,1340.189,1454.691,114.502,,
WES_trial3_01_20220809_NR,2023-08-16 11:38:08,,/Users/queen_nishika/Downloads/WES_trial3_01_20220809.mov,2134.700,30.0,Pool 2,Open,,,STATE,1340.414,1343.161,2.747,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 2,Hiding,,,STATE,1340.932,1361.425,20.493,,
WES_trial1_03_20220808_NR,2023-08-11 16:00:11,,/Users/queen_nishika/Downloads/WES_trial1_03_20220808.mov,2039.530,30.0,Pool 5,Open,,,STATE,1341.639,1352.629,10.990,,
WES_trial3_02_20220809,2023-09-24 18:11:57,,/Users/queen_nishika/Downloads/WES_trial3_02_20220809.mov,2639.270,30.0,Pool 5,Open,,,STATE,1341.710,1363.685,21.975,,
BR2_trial3_02_20220810,2023-09-06 10:04:08,,/Users/queen_nishika/Downloads/BR2_trial3_02_20220810.mov,2310.970,30.0,Pool 3,Open,,,STATE,1341.905,1355.690,13.785,,
WES_trial2_02_20220808,2023-09-11 11:46:22,,/Users/queen_nishika/Downloads/WES_trial2_02_20220808.mov,2447.600,30.0,Pool 1,Open,,,STATE,1342.634,1367.670,25.036,,
BR_trial3_02_20220808,2024-02-27 13:51:18,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial3_02_20220808.mov,2207.900,30.0,Pool 4,Open,,,STATE,1342.677,1394.899,52.222,,
WES_trial1_05_20220812,2023-08-18 13:15:40,,/Users/queen_nishika/Downloads/WES_trial1_05_20220812.mov,2197.000,30.0,Pool 1,Hiding,,,STATE,1342.700,1473.694,130.994,,
WES_trial3_01_20220809_NR,2023-08-16 11:38:08,,/Users/queen_nishika/Downloads/WES_trial3_01_20220809.mov,2134.700,30.0,Pool 2,Hiding,,,STATE,1343.161,1360.659,17.498,,
BR1_trial1_02_20220810,2023-09-08 14:33:11,,/Users/queen_nishika/Downloads/BR1_trial1_02_20220810.mov,2366.000,30.0,Pool 2,Open,,,STATE,1343.682,1417.694,74.012,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 6,Open,,,STATE,1344.190,1353.425,9.235,,
WES_trial1_05_20220812,2023-08-18 13:15:40,,/Users/queen_nishika/Downloads/WES_trial1_05_20220812.mov,2197.000,30.0,Pool 4,Open,,,STATE,1344.196,1471.419,127.223,,
BR_trial1_02_20220808,2024-02-13 14:30:42,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial1_02_20220808.mov,2093.970,30.0,Pool 1,Hiding,,,STATE,1345.197,1348.186,2.989,,
WES_trial2_02_20220812_NR,2023-08-10 09:48:14,,/Users/queen_nishika/Downloads/WES_trial2_02_20220812.mov,2054.300,30.0,Pool 2,Hiding,,,STATE,1345.694,1357.180,11.486,,
WES_trial2_05_20220812,2023-09-23 10:41:23,,/Users/queen_nishika/Downloads/WES_trial2_05_20220812.mov,2565.000,30.0,Pool 4,Hiding,,,STATE,1345.695,2491.494,1145.799,,
BR2_trial1_02_20220810,2023-09-20 10:35:46,,/Users/queen_nishika/Downloads/BR2_trial1_02_20220810.mov,2497.600,30.0,Pool 5,Open,,,STATE,1346.413,1402.185,55.772,,
BR1_trial3_01_20220810,2023-08-24 15:23:48,,/Users/queen_nishika/Downloads/BR1_trial3_01_20220810.mov,2234.630,30.0,Pool 1,Hiding,,,STATE,1346.670,2233.969,887.299,,
BR_trial2_02_20220808,2024-02-20 13:56:04,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial2_02_20220808.mov,2459.630,30.0,Pool 5,Hiding,,,STATE,1346.757,1373.466,26.709,,
BR_trial2_02_20220809,2023-09-11 10:08:20,,/Users/queen_nishika/Downloads/BR_trial2_02_20220809.mov,2459.630,30.0,Pool 5,Hiding,,,STATE,1347.175,1372.697,25.522,,
WES_trial1_02_20220808,2024-02-27 13:58:54,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/WES_trial1_02_20220808.mov,2132.630,30.0,Pool 5,Hiding,,,STATE,1347.264,1487.635,140.371,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 1,Open,,,STATE,1347.405,1472.154,124.749,,
WES_trial2_03_20220808,2023-08-29 09:57:04,,/Users/queen_nishika/Downloads/WES_trial2_03_20220808.mov,2198.700,30.0,Pool 6,Open,,,STATE,1347.411,1351.152,3.741,,
WES_trial1_01_20220808,2023-08-28 13:53:47,,/Users/queen_nishika/Downloads/WES_trial1_01_20220808.mov,2206.370,30.0,Pool 6,Open,,,STATE,1348.144,1352.403,4.259,,
WES_trial3_02_20220809,2023-09-24 18:11:57,,/Users/queen_nishika/Downloads/WES_trial3_02_20220809.mov,2639.270,30.0,Pool 4,Hiding,,,STATE,1348.146,1352.408,4.262,,
BR1_trial3_02_20220810,2023-09-05 11:52:35,,/Users/queen_nishika/Downloads/BR1_trial3_02_20220810.mov,2300.100,30.0,Pool 2,Hiding,,,STATE,1348.183,1430.693,82.510,,
BR_trial1_02_20220808,2024-02-13 14:30:42,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial1_02_20220808.mov,2093.970,30.0,Pool 1,Open,,,STATE,1348.186,1357.212,9.026,,
BR1_trial3_01_20220810,2023-08-24 15:23:48,,/Users/queen_nishika/Downloads/BR1_trial3_01_20220810.mov,2234.630,30.0,Pool 3,Hiding,,,STATE,1349.428,1358.443,9.015,,
WES_trial2_02_20220812_NR,2023-08-10 09:48:14,,/Users/queen_nishika/Downloads/WES_trial2_02_20220812.mov,2054.300,30.0,Pool 1,Hiding,,,STATE,1349.431,1684.434,335.003,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 2,Open,,,STATE,1349.710,1366.699,16.989,,
BR_trial1_01_20220808,2024-02-13 13:51:17,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial1_01_20220808.mov,2188.230,30.0,Pool 5,Hiding,,,STATE,1349.954,1416.183,66.229,,
WES_trial1_03_20220808_NR,2023-08-11 16:00:11,,/Users/queen_nishika/Downloads/WES_trial1_03_20220808.mov,2039.530,30.0,Pool 2,Hiding,,,STATE,1350.135,1710.658,360.523,,
BR1_trial2_02_20220810,2023-08-31 15:43:26,,/Users/queen_nishika/Downloads/BR1_trial2_02_20220810.mov,2302.170,30.0,Pool 2,Open,,,STATE,1350.659,1426.186,75.527,,
WES_trial1_03_20220808_NR,2023-08-11 16:00:11,,/Users/queen_nishika/Downloads/WES_trial1_03_20220808.mov,2039.530,30.0,Pool 5,Startle,,,POINT,1350.671,1350.671,NA,,
WES_trial2_03_20220808,2023-08-29 09:57:04,,/Users/queen_nishika/Downloads/WES_trial2_03_20220808.mov,2198.700,30.0,Pool 6,Hiding,,,STATE,1351.152,2079.154,728.002,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 5,Open,,,STATE,1351.166,1363.703,12.537,,
WES_trial2_03_20220808,2023-08-29 09:57:04,,/Users/queen_nishika/Downloads/WES_trial2_03_20220808.mov,2198.700,30.0,Pool 5,Open,,,STATE,1351.397,1397.384,45.987,,
BR1_trial1_02_20220810,2023-09-08 14:33:11,,/Users/queen_nishika/Downloads/BR1_trial1_02_20220810.mov,2366.000,30.0,Pool 1,Open,,,STATE,1351.416,1378.669,27.253,,
WES_trial1_01_20220808,2023-08-28 13:53:47,,/Users/queen_nishika/Downloads/WES_trial1_01_20220808.mov,2206.370,30.0,Pool 6,Hiding,,,STATE,1352.403,1378.651,26.248,,
WES_trial3_02_20220809,2023-09-24 18:11:57,,/Users/queen_nishika/Downloads/WES_trial3_02_20220809.mov,2639.270,30.0,Pool 4,Open,,,STATE,1352.408,1354.918,2.510,,
WES_trial1_03_20220808_NR,2023-08-11 16:00:11,,/Users/queen_nishika/Downloads/WES_trial1_03_20220808.mov,2039.530,30.0,Pool 5,Hiding,,,STATE,1352.629,1418.408,65.779,,
WES_trial1_03_20220808_NR,2023-08-11 16:00:11,,/Users/queen_nishika/Downloads/WES_trial1_03_20220808.mov,2039.530,30.0,Pool 2,Startle,,,POINT,1352.927,1352.927,NA,,
WES_trial2_01_20220808,2023-08-25 10:49:51,,/Users/queen_nishika/Downloads/WES_trial2_01_20220808.mov,2230.370,30.0,Pool 4,Hiding,,,STATE,1353.569,1411.160,57.591,,
WES_trial2_04_20220812_NR,2023-08-10 11:36:23,,/Users/queen_nishika/Downloads/WES_trial2_04_20220812.mov,2040.856,30.0,Pool 5,Open,,,STATE,1353.666,1365.179,11.513,,
WES_trial2_03_20220812_NR,2023-08-09 15:08:01,,/Users/queen_nishika/Downloads/WES_trial2_03_20220812.mov,2032.750,30.0,Pool 2,Hiding,,,STATE,1353.679,1387.936,34.257,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 3,Open,,,STATE,1353.696,1373.700,20.004,,
WES_trial1_03_20220812_NR,2023-08-08 10:29:42,,/Users/queen_nishika/Downloads/WES_trial1_03_20220812.mov,1948.900,30.0,Pool 4,Open,,,STATE,1353.927,1391.191,37.264,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 6,Hiding,,,STATE,1354.181,1424.444,70.263,,
WES_trial3_02_20220809,2023-09-24 18:11:57,,/Users/queen_nishika/Downloads/WES_trial3_02_20220809.mov,2639.270,30.0,Pool 4,Hiding,,,STATE,1354.918,2215.624,860.706,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 1,Open,,,STATE,1355.412,1383.696,28.284,,
BR1_trial2_02_20220810,2023-08-31 15:43:26,,/Users/queen_nishika/Downloads/BR1_trial2_02_20220810.mov,2302.170,30.0,Pool 3,Open,,,STATE,1355.703,1385.704,30.001,,
BR2_trial3_02_20220810,2023-09-06 10:04:08,,/Users/queen_nishika/Downloads/BR2_trial3_02_20220810.mov,2310.970,30.0,Pool 3,Hiding,,,STATE,1356.692,1382.174,25.482,,
WES_trial2_02_20220812_NR,2023-08-10 09:48:14,,/Users/queen_nishika/Downloads/WES_trial2_02_20220812.mov,2054.300,30.0,Pool 2,Open,,,STATE,1357.180,1362.180,5.000,,
BR_trial1_02_20220808,2024-02-13 14:30:42,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial1_02_20220808.mov,2093.970,30.0,Pool 1,Hiding,,,STATE,1357.212,1371.176,13.964,,
WES_trial1_03_20220808_NR,2023-08-11 16:00:11,,/Users/queen_nishika/Downloads/WES_trial1_03_20220808.mov,2039.530,30.0,Pool 3,Hiding,,,STATE,1357.402,1851.628,494.226,,
WES_trial2_02_20220808,2023-09-11 11:46:22,,/Users/queen_nishika/Downloads/WES_trial2_02_20220808.mov,2447.600,30.0,Pool 5,Open,,,STATE,1357.415,1380.700,23.285,,
BR1_trial1_01_20220810,2023-08-23 10:38:18,,/Users/queen_nishika/Downloads/BR1_trial1_01_20220810.mov,2254.700,30.0,Pool 1,Open,,,STATE,1357.670,1403.183,45.513,,
BR1_trial3_01_20220810,2023-08-24 15:23:48,,/Users/queen_nishika/Downloads/BR1_trial3_01_20220810.mov,2234.630,30.0,Pool 3,Open,,,STATE,1358.443,1389.424,30.981,,
WES_trial3_01_20220809_NR,2023-08-16 11:38:08,,/Users/queen_nishika/Downloads/WES_trial3_01_20220809.mov,2134.700,30.0,Pool 4,Open,,,STATE,1358.671,1391.192,32.521,,
WES_trial1_03_20220812_NR,2023-08-08 10:29:42,,/Users/queen_nishika/Downloads/WES_trial1_03_20220812.mov,1948.900,30.0,Pool 3,Open,,,STATE,1359.699,1387.000,27.301,,
BR2_trial1_02_20220810,2023-09-20 10:35:46,,/Users/queen_nishika/Downloads/BR2_trial1_02_20220810.mov,2497.600,30.0,Pool 6,Hiding,,,STATE,1361.404,1388.168,26.764,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 2,Open,,,STATE,1361.425,1386.700,25.275,,
WES_trial3_01_20220809_NR,2023-08-16 11:38:08,,/Users/queen_nishika/Downloads/WES_trial3_01_20220809.mov,2134.700,30.0,Pool 2,Open,,,STATE,1361.665,1369.912,8.247,,
WES_trial1_04_20220812_NR,2023-08-15 10:48:35,,/Users/queen_nishika/Downloads/WES_trial1_04_20220812.mov,2159.581,30.0,Pool 1,Hiding,,,STATE,1361.667,1516.711,155.044,,
WES_trial2_01_20220812_NR,2023-08-09 11:08:37,,/Users/queen_nishika/Downloads/WES_trial2_01_20220812.mov,2021.630,30.0,Pool 6,Startle,,,POINT,1361.694,1361.694,NA,,
WES_trial1_01_20220808,2023-08-28 13:53:47,,/Users/queen_nishika/Downloads/WES_trial1_01_20220808.mov,2206.370,30.0,Pool 3,Hiding,,,STATE,1361.914,1376.708,14.794,,
WES_trial2_02_20220812_NR,2023-08-10 09:48:14,,/Users/queen_nishika/Downloads/WES_trial2_02_20220812.mov,2054.300,30.0,Pool 6,Startle,,,POINT,1361.920,1361.920,NA,,
WES_trial2_04_20220812_NR,2023-08-10 11:36:23,,/Users/queen_nishika/Downloads/WES_trial2_04_20220812.mov,2040.856,30.0,Pool 2,Hiding,,,STATE,1362.702,1729.220,366.518,,
WES_trial1_02_20220808,2024-02-27 13:58:54,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/WES_trial1_02_20220808.mov,2132.630,30.0,Pool 2,Open,,,STATE,1362.948,1405.171,42.223,,
BR2_trial1_02_20220810,2023-09-20 10:35:46,,/Users/queen_nishika/Downloads/BR2_trial1_02_20220810.mov,2497.600,30.0,Pool 2,Hiding,,,STATE,1363.159,1378.661,15.502,,
WES_trial1_03_20220808_NR,2023-08-11 16:00:11,,/Users/queen_nishika/Downloads/WES_trial1_03_20220808.mov,2039.530,30.0,Pool 6,Startle,,,POINT,1363.400,1363.400,NA,,
WES_trial3_02_20220809,2023-09-24 18:11:57,,/Users/queen_nishika/Downloads/WES_trial3_02_20220809.mov,2639.270,30.0,Pool 5,Hiding,,,STATE,1363.685,1369.698,6.013,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 5,Open,,,STATE,1363.686,1379.706,16.020,,
WES_trial2_02_20220812_NR,2023-08-10 09:48:14,,/Users/queen_nishika/Downloads/WES_trial2_02_20220812.mov,2054.300,30.0,Pool 2,Hiding,,,STATE,1363.697,1802.699,439.002,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 5,Hiding,,,STATE,1363.703,1369.940,6.237,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 4,Open,,,STATE,1364.661,1391.158,26.497,,
WES_trial1_05_20220812,2023-08-18 13:15:40,,/Users/queen_nishika/Downloads/WES_trial1_05_20220812.mov,2197.000,30.0,Pool 6,Startle,,,POINT,1364.667,1364.667,NA,,
BR2_trial3_02_20220810,2023-09-06 10:04:08,,/Users/queen_nishika/Downloads/BR2_trial3_02_20220810.mov,2310.970,30.0,Pool 2,Hiding,,,STATE,1364.906,1389.660,24.754,,
WES_trial1_03_20220808_NR,2023-08-11 16:00:11,,/Users/queen_nishika/Downloads/WES_trial1_03_20220808.mov,2039.530,30.0,Pool 3,Startle,,,POINT,1364.912,1364.912,NA,,
WES_trial2_04_20220812_NR,2023-08-10 11:36:23,,/Users/queen_nishika/Downloads/WES_trial2_04_20220812.mov,2040.856,30.0,Pool 5,Hiding,,,STATE,1365.179,2040.856,675.677,,
WES_trial2_01_20220812_NR,2023-08-09 11:08:37,,/Users/queen_nishika/Downloads/WES_trial2_01_20220812.mov,2021.630,30.0,Pool 3,Startle,,,POINT,1365.415,1365.415,NA,,
BR2_trial2_01_20220810_NR,2023-08-14 14:12:43,,/Users/queen_nishika/Downloads/BR2_trial2_01_20220810.mov,2099.930,30.0,Pool 3,Hiding,,,STATE,1365.698,1373.697,7.999,,
BR_trial3_01_20220808,2024-02-20 14:21:35,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial3_01_20220808.mov,2176.430,30.0,Pool 2,Hiding,,,STATE,1366.274,1391.970,25.696,,
WES_trial2_02_20220812_NR,2023-08-10 09:48:14,,/Users/queen_nishika/Downloads/WES_trial2_02_20220812.mov,2054.300,30.0,Pool 3,Startle,,,POINT,1366.419,1366.419,NA,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 2,Hiding,,,STATE,1366.699,1373.701,7.002,,
WES_trial2_02_20220808,2023-09-11 11:46:22,,/Users/queen_nishika/Downloads/WES_trial2_02_20220808.mov,2447.600,30.0,Pool 1,Hiding,,,STATE,1367.670,1381.155,13.485,,
WES_trial2_05_20220812,2023-09-23 10:41:23,,/Users/queen_nishika/Downloads/WES_trial2_05_20220812.mov,2565.000,30.0,Pool 5,Hiding,,,STATE,1367.931,1533.194,165.263,,
WES_trial1_02_20220808,2024-02-27 13:58:54,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/WES_trial1_02_20220808.mov,2132.630,30.0,Pool 3,Hiding,,,STATE,1368.452,1422.822,54.370,,
BR_trial3_01_20220808,2024-02-20 14:21:35,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial3_01_20220808.mov,2176.430,30.0,Pool 6,Open,,,STATE,1369.208,1412.513,43.305,,
WES_trial1_05_20220812,2023-08-18 13:15:40,,/Users/queen_nishika/Downloads/WES_trial1_05_20220812.mov,2197.000,30.0,Pool 6,Hiding,,,STATE,1369.693,1391.170,21.477,,
WES_trial3_02_20220809,2023-09-24 18:11:57,,/Users/queen_nishika/Downloads/WES_trial3_02_20220809.mov,2639.270,30.0,Pool 5,Open,,,STATE,1369.698,1401.689,31.991,,
